graph_id,epoch,segment_index,start_node,end_node,speed,risk,cost,utility,delta,objective,remaining_after,total_budget,psi
Town03_Roundabout,0,0,v_0_0,v_1_5,30,0.3338058629780632,51.19999930253974,48.80000069746026,0.3368058629780632,345.2000005014306,19.663194137021936,20.0,109.62722657189794
Town03_Roundabout,0,1,v_1_5,v_2_5,30,0.001,1.200000218048756,98.79999978195124,0.3368058629780632,345.2000005014306,19.663194137021936,20.0,109.62722657189794
Town03_Roundabout,0,3,v_2_5,v_3_5,30,0.001,1.2000002176866946,98.79999978231332,0.3368058629780632,345.2000005014306,19.663194137021936,20.0,109.62722657189794
Town03_Roundabout,0,2,v_3_5,v_4_5,30,0.001,1.1999997602942465,98.80000023970577,0.3368058629780632,345.2000005014306,19.663194137021936,20.0,109.62722657189794
Town03_Roundabout,1,0,v_4_5,v_5_5,30,0.001,1.200000218048753,98.79999978195124,0.5795114396403195,296.3748578374429,19.083682697381615,20.0,122.93538109947096
Town03_Roundabout,1,1,v_5_5,v_6_5,30,0.001,1.2762668176811436,98.72373318231884,0.5795114396403195,296.3748578374429,19.083682697381615,20.0,122.93538109947096
Town03_Roundabout,1,2,v_6_5,v_7_5,30,0.5775114396403195,1.1488751268272055,98.8511248731728,0.5795114396403195,296.3748578374429,19.083682697381615,20.0,122.93538109947096
Town03_Roundabout,2,0,v_7_5,v_8_6,30,0.001,11.123005422092032,88.87699457790796,0.003,286.45512608549996,19.080682697381615,20.0,149.7241270442981
Town03_Roundabout,2,2,v_8_6,v_9_6,30,0.001,1.32322029661332,98.67677970338669,0.003,286.45512608549996,19.080682697381615,20.0,149.7241270442981
Town03_Roundabout,2,1,v_9_6,v_10_6,30,0.001,1.098648195794679,98.90135180420532,0.003,286.45512608549996,19.080682697381615,20.0,149.7241270442981
Town03_Roundabout,3,2,v_10_6,v_11_5,30,0.001,11.428129649044704,88.5718703509553,0.003,285.94093627379084,19.077682697381615,20.0,149.87700247211396
Town03_Roundabout,3,0,v_11_5,v_12_5,30,0.001,1.4309343453539698,98.56906565464602,0.003,285.94093627379084,19.077682697381615,20.0,149.87700247211396
Town03_Roundabout,3,1,v_12_5,v_13_5,30,0.001,1.1999997318104678,98.80000026818954,0.003,285.94093627379084,19.077682697381615,20.0,149.87700247211396
Town03_Roundabout,4,1,v_13_5,v_14_5,30,0.001,1.215600226792695,98.7843997732073,0.003,255.30320029839123,19.074682697381615,20.0,150.03003399298504
Town03_Roundabout,4,2,v_14_5,v_15_5,30,0.001,1.20000018952308,98.79999981047692,0.003,255.30320029839123,19.074682697381615,20.0,150.03003399298504
Town03_Roundabout,4,0,v_15_5,v_16_1,30,0.001,42.281199285292985,57.718800714707015,0.003,255.30320029839123,19.074682697381615,20.0,150.03003399298504
