graph_id,epoch,segment_index,start_node,end_node,speed,risk,cost,utility,delta,objective,remaining_after,total_budget,psi
Town05_Highway1,0,3,v_0_0,v_1_2,30,0.001,21.813601634611818,78.18639836538819,0.2838792173316757,370.9695851663962,9.716120782668325,10.0,106.31675892728053
Town05_Highway1,0,1,v_1_2,v_2_2,30,0.001,3.616813108674256,96.38318689132576,0.2838792173316757,370.9695851663962,9.716120782668325,10.0,106.31675892728053
Town05_Highway1,0,0,v_2_2,v_3_2,30,0.2808792173316757,1.799999816301858,98.20000018369814,0.2838792173316757,370.9695851663962,9.716120782668325,10.0,106.31675892728053
Town05_Highway1,0,2,v_3_2,v_4_2,30,0.001,1.800000274015869,98.19999972598411,0.2838792173316757,370.9695851663962,9.716120782668325,10.0,106.31675892728053
Town05_Highway1,1,3,v_4_2,v_5_2,30,0.001,1.7999993585878535,98.20000064141216,0.2329975486401589,489.71271509391204,9.483123234028167,10.0,129.06432498523924
Town05_Highway1,1,1,v_5_2,v_6_2,30,0.2289975486401589,1.8000002740158685,98.19999972598411,0.2329975486401589,489.71271509391204,9.483123234028167,10.0,129.06432498523924
Town05_Highway1,1,2,v_6_2,v_7_2,30,0.001,3.403387287255139,96.59661271274486,0.2329975486401589,489.71271509391204,9.483123234028167,10.0,129.06432498523924
Town05_Highway1,1,0,v_7_2,v_8_2,30,0.001,1.6419504909372902,98.35804950906272,0.2329975486401589,489.71271509391204,9.483123234028167,10.0,129.06432498523924
Town05_Highway1,1,4,v_8_2,v_9_2,30,0.001,1.6419474952918114,98.35805250470818,0.2329975486401589,489.71271509391204,9.483123234028167,10.0,129.06432498523924
Town05_Highway1,2,2,v_10_2,v_11_2,30,0.001,1.6419509165116783,98.35804908348832,0.5461051110633556,393.4322057257487,8.937018122964812,10.0,151.32759773272647
Town05_Highway1,2,1,v_11_2,v_12_2,30,0.001,1.6419476496933194,98.35805235030668,0.5461051110633556,393.4322057257487,8.937018122964812,10.0,151.32759773272647
Town05_Highway1,2,0,v_12_2,v_13_2,30,0.5431051110633556,1.641946319096723,98.35805368090328,0.5461051110633556,393.4322057257487,8.937018122964812,10.0,151.32759773272647
Town05_Highway1,2,3,v_9_2,v_10_2,30,0.001,1.641949388949579,98.35805061105042,0.5461051110633556,393.4322057257487,8.937018122964812,10.0,151.32759773272647
Town05_Highway1,3,2,v_13_2,v_14_2,30,0.001,1.64195040759255,98.35804959240744,0.7589059217006537,295.0741503745423,8.178112201264158,10.0,219.73755241163525
Town05_Highway1,3,0,v_14_2,v_15_2,30,0.1757267433826742,1.6419489982721374,98.35805100172786,0.7589059217006537,295.0741503745423,8.178112201264158,10.0,219.73755241163525
Town05_Highway1,3,1,v_15_2,v_16_2,30,0.5821791783179796,1.6419502195930085,98.358049780407,0.7589059217006537,295.0741503745423,8.178112201264158,10.0,219.73755241163525
Town05_Highway1,4,2,v_16_2,v_17_2,30,0.001,1.7578398680773384,98.24216013192266,0.003,283.0821610369449,8.175112201264158,10.0,368.98743553517164
Town05_Highway1,4,1,v_17_2,v_18_2,30,0.001,1.7999988565462797,98.20000114345372,0.003,283.0821610369449,8.175112201264158,10.0,368.98743553517164
Town05_Highway1,4,0,v_18_2,v_19_1,30,0.001,13.360000238431486,86.63999976156852,0.003,283.0821610369449,8.175112201264158,10.0,368.98743553517164
